MejorEval,SolActiva
323.703857,323.703857
321.717752,321.717752
321.713993,321.713993
321.675481,321.675481
321.673078,321.673078
321.673078,321.673352
321.673078,403.017899
321.673078,402.638885
321.673078,402.638885
321.673078,402.362148
321.673078,402.392595
321.673078,402.261451
321.673078,402.261323
321.673078,402.262769
321.673078,402.400944
321.673078,412.165583
321.673078,412.166880
321.673078,412.187499
321.673078,412.045905
321.673078,409.803346
321.673078,409.803346
321.673078,409.803346
321.673078,389.792157
321.673078,394.871350
321.673078,346.298740
321.673078,345.012830
321.673078,339.776470
321.673078,339.777664
321.673078,339.777664
321.673078,339.794776
321.673078,339.794776
321.673078,339.794776
321.673078,339.794776
321.673078,339.791878
321.673078,339.791878
321.673078,339.791878
321.673078,347.280268
321.673078,347.280268
321.673078,347.280268
321.673078,347.280450
321.673078,347.280450
321.673078,347.280450
321.673078,347.280450
321.673078,347.280450
321.673078,347.280450
321.673078,347.280450
321.673078,347.280450
321.673078,347.280450
321.673078,347.280450
321.673078,347.280450
312.679351,312.679351
312.679351,314.673516
312.679351,314.664432
312.679351,314.664342
311.379140,311.379140
311.379140,311.379408
309.736043,309.736043
309.736043,309.736043
309.736043,309.838140
309.736043,309.977411
309.431345,309.431345
309.431345,309.431345
309.431345,309.431725
309.431345,309.434768
309.295386,309.295386
309.224150,309.224150
309.224150,309.224385
309.224150,309.224385
309.224150,309.237452
309.224150,309.312049
309.224150,309.312049
309.224150,309.312049
309.224150,309.312049
309.224150,309.312049
309.224150,309.312049
300.066346,300.066346
300.061793,300.061793
300.061793,300.061793
300.060347,300.060347
300.060347,300.060347
300.001481,300.001481
299.995088,299.995088
299.995088,299.995088
299.995088,299.995088
299.956607,299.956607
248.044100,248.044100
248.041682,248.041682
240.557703,240.557703
240.556165,240.556165
240.476084,240.476084
240.476084,240.476084
240.476084,240.476084
240.476084,240.478198
237.153418,237.153418
237.153418,237.153418
236.852824,236.852824
236.852824,236.852824
236.852824,236.852824
236.852456,236.852456
236.852456,236.852456
236.852456,236.852662
236.434008,236.434008
236.432918,236.432918
236.432819,236.432819
236.432452,236.432452
206.543263,206.543263
206.543263,206.543263
206.543263,206.543263
171.199501,171.199501
171.192082,171.192082
171.192082,171.192115
171.190655,171.190655
171.190655,171.190655
171.094971,171.094971
170.286709,170.286709
170.286709,170.286709
170.286630,170.286630
170.285472,170.285472
169.173965,169.173965
140.382343,140.382343
134.512653,134.512653
134.512653,134.512653
134.512653,134.512653
134.512653,134.512653
134.509776,134.509776
134.509776,134.509776
134.509776,134.509776
134.509776,134.509776
134.509776,134.509776
134.509776,134.509776
134.463601,134.463601
134.462913,134.462913
134.462913,134.462913
134.462913,134.462913
134.462913,134.462913
134.462913,134.462913
134.462913,134.462913
128.198219,128.198219
128.198219,128.198219
128.198219,128.198219
128.197439,128.197439
128.197244,128.197244
128.196095,128.196095
128.196095,128.196095
128.140225,128.140225
128.140225,128.140225
128.140225,128.140225
126.649625,126.649625
126.649625,126.649625
126.649625,126.649625
126.649625,126.649625
126.649155,126.649155
126.649155,126.649155
126.649155,126.649155
126.628428,126.628428
126.628428,126.628428
126.628428,126.628428
126.628428,126.628428
126.628428,126.628428
126.628428,126.628428
126.628428,126.628428
126.628428,126.628428
126.628428,126.628428
126.552784,126.552784
126.460457,126.460457
126.460457,126.460457
126.437750,126.437750
126.437750,126.437750
126.437750,126.437750
126.437750,126.437750
126.437750,126.437750
126.437750,126.437750
126.437750,126.437750
126.437750,126.437750
126.437750,126.437750
126.437750,126.437750
126.437750,126.437750
126.437454,126.437454
126.437454,126.437454
126.432733,126.432733
126.432057,126.432057
126.432057,126.432057
126.432057,126.432057
126.432057,126.432057
126.335507,126.335507
126.335498,126.335498
126.335498,126.335498
125.872711,125.872711
125.861895,125.861895
125.861895,125.861895
125.861895,125.861895
120.233844,120.233844
117.905513,117.905513
117.905513,117.905513
117.905513,117.905513
117.905513,117.905513
117.905513,117.905513
117.905513,117.905513
117.905513,117.905513
117.905513,117.905513
117.905513,117.905513
117.905513,117.905513
117.905513,117.905513
117.905513,117.905513
117.905513,117.905513
117.905513,117.905513
117.905513,117.905513
117.905513,117.905513
117.905513,117.905513
117.905513,117.905513
116.810219,116.810219
116.810219,116.810219
116.810219,116.810219
116.810219,116.810219
116.810219,116.810219
116.803519,116.803519
116.803519,116.803519
116.803519,116.803519
90.665321,90.665321
90.665321,90.665321
90.665293,90.665293
90.665293,90.665293
90.665293,90.665293
90.123485,90.123485
90.123485,90.123485
90.123485,90.123485
89.364098,89.364098
89.364098,89.364098
89.364098,89.364098
89.364098,89.364098
89.357056,89.357056
89.357056,89.357056
89.350893,89.350893
89.350893,89.350893
89.350893,89.350893
89.350893,89.350893
89.350893,89.350893
89.350893,89.350893
89.350584,89.350584
89.350584,89.350584
85.768770,85.768770
85.768770,85.768770
85.768770,85.768770
85.768770,85.768770
85.768770,85.768770
